DAY_OF_WEEK,MKT_UNIQUE_CARRIER,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,DUP,DISTANCE,WEATHER_DELAY,NAS_DELAY,LATE_AIRCRAFT_DELAY,DIV_AIRPORT_LANDINGS,CRS_ELAPSED_TIME,SCH_DEP_TIME,SCH_ARR_TIME,ORGIN_WTH_JOIN,DEST_WTH_JOIN,ORGIN_WTH_name,ORGIN_WTH_datetime,ORGIN_WTH_temp,ORGIN_WTH_feelslike,ORGIN_WTH_dew,ORGIN_WTH_humidity,ORGIN_WTH_precip,ORGIN_WTH_precipprob,ORGIN_WTH_preciptype,ORGIN_WTH_snow,ORGIN_WTH_snowdepth,ORGIN_WTH_windgust,ORGIN_WTH_windspeed,ORGIN_WTH_winddir,ORGIN_WTH_sealevelpressure,ORGIN_WTH_cloudcover,ORGIN_WTH_visibility,ORGIN_WTH_solarradiation,ORGIN_WTH_solarenergy,ORGIN_WTH_uvindex,ORGIN_WTH_severerisk,ORGIN_WTH_conditions,ORGIN_WTH_icon,ORGIN_WTH_stations,DEST_WTH_name,DEST_WTH_datetime,DEST_WTH_temp,DEST_WTH_feelslike,DEST_WTH_dew,DEST_WTH_humidity,DEST_WTH_precip,DEST_WTH_precipprob,DEST_WTH_preciptype,DEST_WTH_snow,DEST_WTH_snowdepth,DEST_WTH_windgust,DEST_WTH_windspeed,DEST_WTH_winddir,DEST_WTH_sealevelpressure,DEST_WTH_cloudcover,DEST_WTH_visibility,DEST_WTH_solarradiation,DEST_WTH_solarenergy,DEST_WTH_uvindex,DEST_WTH_severerisk,DEST_WTH_conditions,DEST_WTH_icon,DEST_WTH_stations
1,UA,OO,5412,ORD,SYR,2041.0,-11.0,0,0,N,607,,,,0,,2022-01-24 17:55:00,2022-01-24 20:52:00,2022-01-24 18:00:00ORD,2022-01-24 21:00:00SYR,ORD,2022-01-24 18:00:00,17.9,4.2,7.4,63.04,0.0,0,snow,0.01,2.44,21.5,13.6,320.0,1012.2,44.0,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-24 21:00:00,20.0,11.1,16.0,84.4,0.011,100,snow,0.02,3.38,15.0,6.9,81.0,1008.5,100.0,1.9,0,0.0,0,10.0,"Snow, Overcast",snow,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,116,JFK,SYR,1102.0,19.0,0,0,N,209,0.0,19.0,0.0,0,,2022-01-24 09:25:00,2022-01-24 10:43:00,2022-01-24 09:00:00JFK,2022-01-24 11:00:00SYR,JFK,2022-01-24 09:00:00,27.3,19.8,16.6,63.64,0.0,0,,0.0,0.08,8.9,7.0,340.0,1013.6,100.0,7.7,84,0.3,1,10.0,Overcast,cloudy,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-24 11:00:00,16.9,8.5,3.9,56.0,0.0,0,snow,0.02,3.23,6.3,5.7,223.0,1014.1,85.4,9.9,317,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,B6,B6,2516,JFK,SYR,2318.0,4.0,0,0,N,209,,,,0,,2022-01-24 21:59:00,2022-01-24 23:14:00,2022-01-24 22:00:00JFK,2022-01-24 23:00:00SYR,JFK,2022-01-24 22:00:00,35.3,30.1,21.8,57.58,0.0,0,,0.0,0.08,20.1,6.2,200.0,1011.4,100.0,9.6,0,0.0,0,10.0,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732",SYR,2022-01-24 23:00:00,20.0,11.3,15.2,81.4,0.011,100,snow,0.02,3.41,4.0,6.7,69.0,1007.3,100.0,7.8,0,0.0,0,10.0,"Snow, Overcast",snow,"KSYR,72519014771,72514654773,KFZY,72519664775"
1,B6,B6,656,MCO,SYR,1851.0,-9.0,0,0,N,1053,,,,0,,2022-01-24 16:17:00,2022-01-24 19:00:00,2022-01-24 16:00:00MCO,2022-01-24 19:00:00SYR,MCO,2022-01-24 16:00:00,62.7,62.7,24.3,22.96,0.0,0,,0.0,0.0,6.9,9.5,296.0,1015.3,9.4,9.9,358,1.3,4,10.0,Clear,clear-day,"72205312841,72205712854,D4166,72205012815,KISM,KORL,KMCO",SYR,2022-01-24 19:00:00,19.9,12.1,15.1,81.12,0.019,100,snow,0.02,3.35,12.5,5.7,101.0,1009.0,100.0,2.4,0,0.0,0,10.0,"Snow, Overcast",snow,"KSYR,72519014771,72514654773,KFZY,KRME"
1,DL,9E,5446,JFK,SYR,1332.0,-13.0,0,0,N,209,,,,0,,2022-01-24 12:30:00,2022-01-24 13:45:00,2022-01-24 12:00:00JFK,2022-01-24 14:00:00SYR,JFK,2022-01-24 12:00:00,30.6,25.0,16.8,56.15,0.0,0,,0.0,0.04,5.6,5.5,70.0,1012.8,88.8,9.9,354,1.3,4,10.0,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-24 14:00:00,20.8,12.1,3.0,45.42,0.0,0,snow,0.02,3.28,9.2,6.9,159.0,1009.9,94.6,9.9,331,1.2,3,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,UA,OO,5392,ORD,SYR,1422.0,45.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-24 10:45:00,2022-01-24 13:37:00,2022-01-24 11:00:00ORD,2022-01-24 14:00:00SYR,ORD,2022-01-24 11:00:00,27.2,18.3,20.7,76.29,0.0,0,snow,0.01,2.4,17.4,9.1,279.0,1004.7,100.0,4.8,45,0.2,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-24 14:00:00,20.8,12.1,3.0,45.42,0.0,0,snow,0.02,3.28,9.2,6.9,159.0,1009.9,94.6,9.9,331,1.2,3,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,UA,G7,4576,ORD,SYR,1802.0,41.0,0,0,N,607,0.0,5.0,32.0,0,,2022-01-24 14:30:00,2022-01-24 17:21:00,2022-01-24 14:00:00ORD,2022-01-24 17:00:00SYR,ORD,2022-01-24 14:00:00,26.8,17.4,16.6,65.12,0.0,0,snow,0.01,2.42,11.9,9.7,316.0,1006.1,100.0,9.9,24,0.1,0,10.0,Overcast,cloudy,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-24 17:00:00,21.7,11.7,7.2,53.1,0.0,0,snow,0.02,3.32,14.1,8.8,147.0,1009.3,100.0,9.6,13,0.0,0,10.0,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,AA,OO,3253,ORD,SYR,1518.0,-13.0,0,0,N,607,,,,0,,2022-01-31 12:40:00,2022-01-31 15:31:00,2022-01-31 13:00:00ORD,2022-01-31 16:00:00SYR,ORD,2022-01-31 13:00:00,33.9,24.5,19.5,55.37,0.0,0,,0.0,2.76,25.2,13.5,163.0,1020.0,69.5,9.7,235,0.8,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-31 16:00:00,30.8,26.1,7.1,36.33,0.0,0,,0.0,2.91,4.0,4.5,86.0,1026.4,26.2,9.9,253,0.9,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,AA,PT,6235,ORD,SYR,2003.0,-15.0,0,0,N,607,,,,0,,2022-01-31 17:30:00,2022-01-31 20:18:00,2022-01-31 18:00:00ORD,2022-01-31 20:00:00SYR,ORD,2022-01-31 18:00:00,31.7,21.7,19.4,60.04,0.0,0,,0.0,2.7,17.0,13.9,142.0,1018.8,88.1,8.6,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-31 20:00:00,18.8,14.1,6.2,57.14,0.0,0,,0.0,2.87,3.6,3.2,88.0,1029.4,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,UA,OO,5412,ORD,SYR,2052.0,0.0,0,0,N,607,,,,0,,2022-01-31 17:55:00,2022-01-31 20:52:00,2022-01-31 18:00:00ORD,2022-01-31 21:00:00SYR,ORD,2022-01-31 18:00:00,31.7,21.7,19.4,60.04,0.0,0,,0.0,2.7,17.0,13.9,142.0,1018.8,88.1,8.6,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-31 21:00:00,20.6,16.2,7.0,55.02,0.0,0,,0.0,2.87,3.8,3.2,146.0,1029.5,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,116,JFK,SYR,1050.0,7.0,0,0,N,209,,,,0,,2022-01-31 09:25:00,2022-01-31 10:43:00,2022-01-31 09:00:00JFK,2022-01-31 11:00:00SYR,JFK,2022-01-31 09:00:00,24.8,17.9,6.6,45.26,0.0,0,,0.0,1.52,3.8,5.8,53.0,1027.1,23.8,9.9,152,0.5,2,10.0,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-31 11:00:00,25.8,25.8,6.3,42.92,0.0,0,,0.0,2.95,7.4,0.3,352.0,1026.7,26.2,9.9,428,1.5,4,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,B6,B6,2516,JFK,SYR,2353.0,39.0,0,0,N,209,0.0,0.0,18.0,0,,2022-01-31 21:59:00,2022-01-31 23:14:00,2022-01-31 22:00:00JFK,2022-01-31 23:00:00SYR,JFK,2022-01-31 22:00:00,27.0,19.5,11.3,51.07,0.0,0,,0.0,1.46,5.8,6.9,65.0,1031.2,7.2,9.9,0,0.0,0,10.0,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732",SYR,2022-01-31 23:00:00,16.9,8.7,3.8,55.89,0.0,0,,0.0,2.85,6.5,5.6,118.0,1030.2,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,B6,B6,656,MCO,SYR,1944.0,44.0,0,0,N,1053,0.0,0.0,0.0,0,,2022-01-31 16:17:00,2022-01-31 19:00:00,2022-01-31 16:00:00MCO,2022-01-31 19:00:00SYR,MCO,2022-01-31 16:00:00,69.0,69.0,38.7,33.0,0.0,0,,0.0,0.0,8.9,4.9,235.0,1021.7,2.9,9.9,458,1.6,5,10.0,Clear,clear-day,"72205312841,72205712854,D4166,72205012815,KISM,KORL,KMCO",SYR,2022-01-31 19:00:00,21.6,21.6,6.2,50.89,0.0,0,,0.0,2.88,6.0,0.0,0.0,1028.9,0.0,9.9,0,0.0,0,10.0,Clear,clear-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
1,DL,9E,5446,JFK,SYR,1331.0,-14.0,0,0,N,209,,,,0,,2022-01-31 12:30:00,2022-01-31 13:45:00,2022-01-31 12:00:00JFK,2022-01-31 14:00:00SYR,JFK,2022-01-31 12:00:00,28.8,21.7,6.9,39.0,0.0,0,,0.0,1.51,4.3,6.9,40.0,1028.6,23.8,9.9,494,1.8,5,10.0,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-31 14:00:00,30.7,30.7,8.1,38.19,0.0,0,,0.0,2.92,6.3,0.2,359.0,1026.2,27.2,9.9,472,1.7,5,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,UA,OO,5392,ORD,SYR,1330.0,-7.0,0,0,N,607,,,,0,,2022-01-31 10:45:00,2022-01-31 13:37:00,2022-01-31 11:00:00ORD,2022-01-31 14:00:00SYR,ORD,2022-01-31 11:00:00,33.5,25.5,21.7,61.64,0.0,0,,0.0,2.79,14.3,10.1,180.0,1021.6,89.0,7.1,199,0.7,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-31 14:00:00,30.7,30.7,8.1,38.19,0.0,0,,0.0,2.92,6.3,0.2,359.0,1026.2,27.2,9.9,472,1.7,5,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
1,UA,G7,4576,ORD,SYR,1730.0,9.0,0,0,N,607,,,,0,,2022-01-31 14:30:00,2022-01-31 17:21:00,2022-01-31 14:00:00ORD,2022-01-31 17:00:00SYR,ORD,2022-01-31 14:00:00,34.6,25.0,18.6,51.53,0.0,0,,0.0,2.75,28.3,15.0,164.0,1019.2,44.0,9.7,350,1.3,4,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-31 17:00:00,29.8,23.9,7.1,37.76,0.0,0,,0.0,2.9,4.7,5.6,72.0,1027.1,26.2,9.9,84,0.3,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,AA,OO,3253,ORD,SYR,,,1,0,N,607,,,,0,,2022-01-04 12:40:00,2022-01-04 15:31:00,2022-01-04 13:00:00ORD,2022-01-04 16:00:00SYR,ORD,2022-01-04 13:00:00,33.5,23.1,21.8,61.92,0.0,0,,0.0,2.29,28.8,16.1,187.0,1013.3,88.1,9.9,146,0.5,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-04 16:00:00,34.0,28.6,24.9,69.16,0.0,0,,0.0,0.04,,5.9,161.0,1022.9,47.7,9.9,153,0.6,2,,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,B6,B6,656,MCO,SYR,1609.0,13.0,0,0,N,1053,,,,0,,2022-01-04 13:13:00,2022-01-04 15:56:00,2022-01-04 13:00:00MCO,2022-01-04 16:00:00SYR,MCO,2022-01-04 13:00:00,73.2,73.2,54.1,51.18,0.0,0,,0.0,0.0,,10.7,78.0,1022.0,88.4,9.9,291,1.0,3,,Partially cloudy,partly-cloudy-day,"72205312841,72205712854,D4166,72205012815,KISM,KORL,KMCO",SYR,2022-01-04 16:00:00,34.0,28.6,24.9,69.16,0.0,0,,0.0,0.04,,5.9,161.0,1022.9,47.7,9.9,153,0.6,2,,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,AA,PT,6235,ORD,SYR,2033.0,15.0,0,0,N,607,0.0,4.0,4.0,0,,2022-01-04 17:30:00,2022-01-04 20:18:00,2022-01-04 18:00:00ORD,2022-01-04 20:00:00SYR,ORD,2022-01-04 18:00:00,34.0,24.3,21.7,60.41,0.0,0,,0.0,2.26,26.4,14.6,177.0,1006.3,88.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-04 20:00:00,33.7,27.1,20.9,58.92,0.0,0,,0.0,0.03,,7.8,150.0,1020.9,26.2,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,UA,OO,5412,ORD,SYR,2135.0,43.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-04 17:55:00,2022-01-04 20:52:00,2022-01-04 18:00:00ORD,2022-01-04 21:00:00SYR,ORD,2022-01-04 18:00:00,34.0,24.3,21.7,60.41,0.0,0,,0.0,2.26,26.4,14.6,177.0,1006.3,88.1,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-04 21:00:00,29.0,22.0,20.8,71.3,0.0,0,,0.0,0.03,,6.8,91.0,1020.2,47.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,B6,B6,116,JFK,SYR,942.0,-8.0,0,0,N,209,,,,0,,2022-01-04 08:29:00,2022-01-04 09:50:00,2022-01-04 08:00:00JFK,2022-01-04 10:00:00SYR,JFK,2022-01-04 08:00:00,19.9,9.2,8.1,59.68,0.0,0,,0.0,0.28,16.8,9.2,360.0,1030.3,0.0,9.9,5,0.0,0,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-04 10:00:00,24.0,19.6,19.8,83.63,0.0,0,,0.0,0.05,,3.4,130.0,1026.4,100.0,9.9,169,0.6,2,,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,B6,B6,2516,JFK,SYR,2231.0,-28.0,0,0,N,209,,,,0,,2022-01-04 21:45:00,2022-01-04 22:59:00,2022-01-04 22:00:00JFK,2022-01-04 23:00:00SYR,JFK,2022-01-04 22:00:00,32.3,26.5,16.1,50.75,0.0,0,,0.0,0.0,14.3,6.1,210.0,1026.8,23.8,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732",SYR,2022-01-04 23:00:00,28.2,24.2,19.1,68.34,0.0,0,,0.0,0.03,,3.6,31.0,1017.7,47.3,9.9,0,0.0,0,,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,DL,9E,5531,JFK,SYR,1352.0,-20.0,0,0,N,209,,,,0,,2022-01-04 12:55:00,2022-01-04 14:12:00,2022-01-04 13:00:00JFK,2022-01-04 14:00:00SYR,JFK,2022-01-04 13:00:00,31.5,27.1,11.0,42.09,0.0,0,,0.0,0.24,9.6,4.3,270.0,1028.2,7.2,9.9,478,1.7,5,,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-04 14:00:00,33.0,25.6,24.9,71.82,0.0,0,,0.0,0.04,,9.0,239.0,1024.3,100.0,9.9,256,0.9,3,,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,UA,OO,5392,ORD,SYR,1336.0,-1.0,0,0,N,607,,,,0,,2022-01-04 10:45:00,2022-01-04 13:37:00,2022-01-04 11:00:00ORD,2022-01-04 14:00:00SYR,ORD,2022-01-04 11:00:00,31.3,20.3,20.6,64.28,0.0,0,,0.0,2.31,26.8,16.0,182.0,1017.4,80.9,9.9,217,0.8,2,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-04 14:00:00,33.0,25.6,24.9,71.82,0.0,0,,0.0,0.04,,9.0,239.0,1024.3,100.0,9.9,256,0.9,3,,Overcast,cloudy,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,UA,G7,4576,ORD,SYR,1742.0,21.0,0,0,N,607,0.0,0.0,14.0,0,,2022-01-04 14:30:00,2022-01-04 17:21:00,2022-01-04 14:00:00ORD,2022-01-04 17:00:00SYR,ORD,2022-01-04 14:00:00,34.5,25.2,23.0,62.45,0.0,0,,0.0,2.29,27.2,13.9,180.0,1011.6,85.6,9.9,122,0.4,1,,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-04 17:00:00,31.9,27.2,24.0,72.48,0.0,0,,0.0,0.04,,4.7,110.0,1022.7,47.3,9.9,32,0.1,0,,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,AA,OO,3253,ORD,SYR,1516.0,-15.0,0,0,N,607,,,,0,,2022-01-11 12:40:00,2022-01-11 15:31:00,2022-01-11 13:00:00ORD,2022-01-11 16:00:00SYR,ORD,2022-01-11 13:00:00,25.7,11.8,7.0,44.35,0.0,0,,0.0,1.25,27.3,19.7,189.0,1025.1,38.9,9.9,130,0.5,1,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-11 16:00:00,8.8,8.8,-0.2,66.09,0.0,0,,0.0,1.82,10.1,0.1,358.0,1034.5,50.8,9.9,117,0.4,1,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,AA,PT,6235,ORD,SYR,1958.0,-20.0,0,0,N,607,,,,0,,2022-01-11 17:30:00,2022-01-11 20:18:00,2022-01-11 18:00:00ORD,2022-01-11 20:00:00SYR,ORD,2022-01-11 18:00:00,34.9,24.0,22.5,60.12,0.0,0,,0.0,1.16,32.4,19.4,200.0,1017.8,52.9,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-11 20:00:00,6.1,-8.5,-0.2,74.76,0.0,0,,0.0,1.77,8.7,10.0,111.0,1029.5,27.2,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,UA,OO,5412,ORD,SYR,2149.0,57.0,0,0,N,607,0.0,0.0,0.0,0,,2022-01-11 17:55:00,2022-01-11 20:52:00,2022-01-11 18:00:00ORD,2022-01-11 21:00:00SYR,ORD,2022-01-11 18:00:00,34.9,24.0,22.5,60.12,0.0,0,,0.0,1.16,32.4,19.4,200.0,1017.8,52.9,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"72534014819,KORD,KMDW,72530094846,74466504838,KPWK",SYR,2022-01-11 21:00:00,9.9,-4.5,0.8,66.12,0.0,0,,0.0,1.76,10.5,11.2,110.0,1027.3,49.1,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,B6,B6,116,JFK,SYR,1137.0,54.0,0,0,N,209,0.0,0.0,9.0,0,,2022-01-11 09:25:00,2022-01-11 10:43:00,2022-01-11 09:00:00JFK,2022-01-11 11:00:00SYR,JFK,2022-01-11 09:00:00,15.9,0.7,-2.9,42.41,0.0,0,,0.0,0.91,22.4,15.7,313.0,1033.2,27.1,9.9,129,0.5,1,10.0,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-11 11:00:00,2.7,2.7,-7.2,62.5,0.0,0,,0.0,1.88,8.7,0.0,0.0,1036.4,30.3,9.9,252,0.9,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775"
2,B6,B6,2516,JFK,SYR,2337.0,23.0,0,0,N,209,0.0,0.0,0.0,0,,2022-01-11 21:59:00,2022-01-11 23:14:00,2022-01-11 22:00:00JFK,2022-01-11 23:00:00SYR,JFK,2022-01-11 22:00:00,18.5,18.5,-4.0,36.02,0.0,0,,0.0,0.55,2.7,0.0,0.0,1033.6,7.2,9.9,0,0.0,0,10.0,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732",SYR,2022-01-11 23:00:00,11.7,2.1,1.8,63.85,0.0,0,,0.0,1.74,26.4,6.0,82.0,1023.6,47.3,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,B6,B6,656,MCO,SYR,1846.0,-14.0,0,0,N,1053,,,,0,,2022-01-11 16:17:00,2022-01-11 19:00:00,2022-01-11 16:00:00MCO,2022-01-11 19:00:00SYR,MCO,2022-01-11 16:00:00,70.1,70.1,48.6,46.38,0.0,0,,0.0,0.0,21.9,15.1,32.0,1025.5,52.0,9.9,342,1.2,3,10.0,Partially cloudy,partly-cloudy-day,"72205312841,72205712854,D4166,72205012815,KISM,KORL,KMCO",SYR,2022-01-11 19:00:00,7.8,-1.0,-1.1,66.24,0.0,0,,0.0,1.78,10.5,4.7,129.0,1031.5,29.6,9.9,0,0.0,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,KFZY,72519664775,KRME"
2,DL,9E,5446,JFK,SYR,1331.0,-14.0,0,0,N,209,,,,0,,2022-01-11 12:30:00,2022-01-11 13:45:00,2022-01-11 12:00:00JFK,2022-01-11 14:00:00SYR,JFK,2022-01-11 12:00:00,16.9,4.5,-4.9,37.13,0.0,0,,0.0,0.91,21.2,10.7,300.0,1033.5,7.2,9.9,499,1.8,5,10.0,Clear,clear-day,"72505394728,KLGA,F1417,KNYC,72503014732",SYR,2022-01-11 14:00:00,7.8,1.1,-1.1,66.37,0.0,0,,0.0,1.84,11.4,3.5,275.0,1034.2,52.0,8.6,259,0.9,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,UA,OO,5392,ORD,SYR,1329.0,-8.0,0,0,N,607,,,,0,,2022-01-11 10:45:00,2022-01-11 13:37:00,2022-01-11 11:00:00ORD,2022-01-11 14:00:00SYR,ORD,2022-01-11 11:00:00,18.9,5.1,-1.0,40.89,0.0,0,,0.0,1.28,25.1,14.3,198.0,1030.1,52.9,9.9,318,1.1,3,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-11 14:00:00,7.8,1.1,-1.1,66.37,0.0,0,,0.0,1.84,11.4,3.5,275.0,1034.2,52.0,8.6,259,0.9,3,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,UA,G7,4576,ORD,SYR,1712.0,-9.0,0,0,N,607,,,,0,,2022-01-11 14:30:00,2022-01-11 17:21:00,2022-01-11 14:00:00ORD,2022-01-11 17:00:00SYR,ORD,2022-01-11 14:00:00,29.4,16.2,12.8,49.52,0.0,0,,0.0,1.23,32.5,21.3,189.0,1022.5,24.2,9.9,196,0.7,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-11 17:00:00,7.9,-3.2,-1.1,66.11,0.0,0,,0.0,1.81,7.6,6.7,157.0,1033.6,48.8,9.9,28,0.1,0,10.0,Partially cloudy,partly-cloudy-night,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
2,AA,OO,3253,ORD,SYR,1513.0,-18.0,0,0,N,607,,,,0,,2022-01-18 12:40:00,2022-01-18 15:31:00,2022-01-18 13:00:00ORD,2022-01-18 16:00:00SYR,ORD,2022-01-18 13:00:00,39.3,31.3,26.3,59.22,0.0,0,,0.0,0.24,29.8,13.9,187.0,1010.0,84.4,9.9,208,0.7,2,10.0,Partially cloudy,partly-cloudy-day,"72534014819,KORD,KMDW,72530094846,F1983,74466504838,KPWK",SYR,2022-01-18 16:00:00,21.7,10.1,8.1,55.16,0.0,0,,0.0,3.57,24.4,11.5,300.0,1018.0,27.2,9.9,223,0.8,2,10.0,Partially cloudy,partly-cloudy-day,"KSYR,72519014771,72514654773,AS511,KFZY,72519664775,KRME"
